Show Stock Availability,បង្ហាញស្តង់ដារដែលអាចរកបាន,
Show Stock Quantity,បង្ហាញបរិមាណភាគហ៊ុន,
Show a slideshow at the top of the page,បង្ហាញតែការបញ្ចាំងស្លាយមួយនៅផ្នែកខាងលើនៃទំព័រនេះ,
Show in Website,បង្ហាញនៅក្នុងគេហទំព័រ,
Show this slideshow at the top of the page,បង្ហាញតែការបញ្ចាំងស្លាយនេះនៅកំពូលនៃទំព័រ,
Slideshow,ការបញ្ចាំងស្លាយ,
Sort Order,តម្រៀបតាមលំដាប់,
Stock Manager,ភាគហ៊ុនប្រធានគ្រប់គ្រង,
Stock UOM,ភាគហ៊ុន UOM,
Stock User,អ្នកប្រើប្រាស់ភាគហ៊ុន,
System Manager,ប្រព័ន្ធអ្នកគ្រប់គ្រង,
Tax Category,ប្រភេទពន្ធ។,
Thumbnail,កូនរូបភាព,
Title,ចំណងជើង,
User,អ្នកប្រើ,
Variant Of,វ៉ារ្យ៉ង់នៃ,
View,មើល,
View Website,មើលគេហទំព័រ,
Warehouse,ឃ្លាំង,
Website Content,មាតិកាគេហទំព័រ។,
Website Description,វេបសាយការពិពណ៌នាសង្ខេប,
Website Image,រូបភាពគេហទំព័រ។,
Website Item Groups,ក្រុមធាតុវេបសាយ,
Website Manager,កម្មវិធីគ្រប់គ្រងវែបសាយ,
Website Settings,ការកំណត់វេបសាយ,
Website Specifications,ជាក់លាក់វេបសាយ,
Website Warehouse,វេបសាយឃ្លាំង,
Weightage,Weightage,
You can use any valid Bootstrap 4 markup in this field. It will be shown on your Item Page.,អ្នកអាចប្រើការដាក់បញ្ចូលស្បែកជើងកវែង ៤ ដែលមានសុពលភាពនៅក្នុងវាលនេះ។ វានឹងត្រូវបានបង្ហាញនៅលើទំព័រ Item របស់អ្នក។,
