Keyboard Shortcuts,keyboard Shortcuts,
Label,ကပ်တံဆိပ်,
List this Item in multiple groups on the website.,Website တွင်အများအပြားအုပ်စုများ၌ဤ Item စာရင်း။,
More Information,More Information ကို,
My Account,ကြှနျုပျအကောငျ့,
Naming Series,စီးရီးအမည်,
Orders,အမိန့်,
Payment Gateway,ငွေပေးချေမှုရမည့် Gateway မှာ,
Payment Gateway Account,ငွေပေးချေမှုရမည့် Gateway ရဲ့အကောင့်ကို,
Payment Success Url,ငွေပေးချေမှုရမည့်အောင်မြင်မှု URL ကို,
Payments,ငွေပေးချေမှု,
Price List,စျေးနှုန်းများစာရင်း,
Prices will not be shown if Price List is not set,စျေးစာရင်းမသတ်မှတ်လျှင်စျေးနှုန်းများပြလိမ့်မည်မဟုတ်,
Print UOM after Quantity,အရေအတွက်အပြီး UOM ကို print ထုတ်ပါ,
Print taxes with zero amount,သုညငွေပမာဏနှင့်အတူပုံနှိပ်ပါအခွန်များ,
Products,ထုတ်ကုန်များ,
Products per Page,စာမျက်နှာနှုန်းထုတ်ကုန်များ,
Published,Published,
Published on,အပေါ်ထုတ်ဝေသည်,
Quotation Series,စျေးနှုန်းစီးရီး,
Rating,rating,
Reload,Reload ကို,
Reviews,reviews,
Route,ခရီးစဉ်,
Sales Manager,အရောင်းမန်နေဂျာ,
Save Quotations as Draft,ဈေးနှုန်းများကိုမူကြမ်းအဖြစ်သိမ်းဆည်းပါ,
Session Defaults,session Defaults ကို,
Set Meta Tags,Meta Tags: Set,
Shopping Cart,စျေးဝယ်တွန်းလှည်း,
Show Apply Coupon Code,Apply Coupon Code ကိုပြပါ,
Show Contact Us Button,ကြှနျုပျတို့ကိုဆကျသှယျရနျ Button ကိုပြရန်,
Show Price,Show ကိုစျေး,
Show Public Attachments,ပြည်သူ့ပူးတွဲပါပြရန်,
Show Stock Availability,စတော့အိတ်ရရှိနိုင်ပြရန်,
Show Stock Quantity,စတော့အိတ်အရေအတွက်ပြရန်,
Show a slideshow at the top of the page,စာမျက်နှာ၏ထိပ်မှာတစ်ဆလိုက်ရှိုးပြရန်,
Show in Website,ဝဘ်ဆိုက်တွင်ပြပါ,
Show this slideshow at the top of the page,စာမျက်နှာရဲ့ထိပ်မှာဒီဆလိုက်ရှိုးပြရန်,
Slideshow,ဆလိုက်ရှိုး,
Sort Order,Sort အမိန့်,
Stock Manager,စတော့အိတ် Manager က,
Stock UOM,စတော့အိတ် UOM,
Stock User,စတော့အိတ်အသုံးပြုသူတို့၏,
System Manager,system Manager က,
Tax Category,အခွန်အမျိုးအစား,
Thumbnail,thumbnail,
Title,ဘှဲ့,
User,အသုံးပြုသူကို,
Variant Of,၏မူကွဲ,
View,ကြည့်ရန်,
View Website,view ဝက်ဘ်ဆိုက်,
Warehouse,ကုနျလှောငျရုံ,
Website Content,ဝက်ဘ်ဆိုက်အကြောင်းအရာ,
Website Description,website ဖော်ပြချက်များ,
Website Image,ဝက်ဘ်ဆိုက်ပုံရိပ်,
Website Item Groups,website Item အဖွဲ့များ,
Website Manager,website Manager က,
Website Settings,website Settings ကို,
Website Specifications,website သတ်မှတ်ချက်များ,
Website Warehouse,website ဂိုဒေါင်,
Weightage,Weightage,
You can use any valid Bootstrap 4 markup in this field. It will be shown on your Item Page.,သင်ဤသည်လယ်ပြင်၌မည်သည့်ခိုင်လုံသော Bootstrap 4 markup ကိုသုံးနိုင်သည်။ ဒါဟာသင့်ရဲ့ Item စာမျက်နှာပေါ်တွင်ပြသပါလိမ့်မည်။,
