Variant Of,變種,
Variant of,变量属于,
View,視圖,
View Website,查看網站,
View in Cart,查看你的購物車,
Warehouse,倉庫,
Warning: Invalid SSL certificate on attachment {0},警告：附件無效的SSL證書{0},
Warning: Invalid attachment {0},警告：无效的附件{0},
Website Content,网站内容,
Website Description,網站簡介,
Website Image,网站图片,
Website Image should be a public file or website URL,網站形象應該是一個公共文件或網站網址,
Website Image {0} attached to Item {1} cannot be found,網站圖像{0}附加到物品{1}無法找到,
Website Item Groups,網站項目群組,
Website Manager,網站管理,
Website Settings,網站設定,
Website Specifications,網站規格,
Website Warehouse,網站倉庫,
Weightage,權重,
You can use any valid Bootstrap 4 markup in this field. It will be shown on your Item Page.,您可以在此字段中使用任何有效的Bootstrap 4标记。它将显示在您的项目页面上。,
You need to enable Shopping Cart,您需要啟用購物車,
Your cart is Empty,您的购物车是空的,
out of 5,满分5分,
ratings,评分,
{0} item found.,找到{0}项。,
{0} items found.,找到{0}个项目。,
